Time;689 Laser;Blue laser;Chamber-side;Electronics Rm;Enclosure Air;Outside Enclosure;Oven-side
2017-08-04T15:53:00-04:00;8.04019528394;7.38030924801;5.86998534783;6.38578795362;5.78834172742;8.0593383794;-1.5219320278
2017-08-04T15:54:00-04:00;8.19503430826;7.38030924801;5.86998534783;6.04828919899;5.82486832164;8.0916312233;-1.5219320278
2017-08-04T15:55:00-04:00;8.47125457829;7.41674983247;5.90777569093;6.38578795362;6.06972107299;8.0916312233;-1.5219320278
2017-08-04T15:56:00-04:00;8.44500749419;7.48939002502;5.9454803421;6.57033170287;5.91269750627;8.27923266732;-1.605439158
2017-08-04T15:57:00-04:00;8.47746722611;7.36342735733;6.02062709052;6.23664592289;5.9725967765;8.31130035373;-1.605439158
2017-08-04T15:58:00-04:00;8.5072516427;7.39968241223;6.02062709052;6.25079064339;5.75147140052;8.43896111007;-1.605439158
2017-08-04T15:59:00-04:00;8.26747261638;undefined;6.18474781448;6.21309337024;5.7238466107;8.56195534211;-1.605439158
2017-08-04T15:48:00-04:00;8.29763469528;undefined;6.25926580241;6.21309337024;5.761412323;8.5340699817;undefined
2017-08-04T15:49:00-04:00;8.29592510603;undefined;6.29639750348;6.1374363268;5.70396503907;8.56565268733;undefined
2017-08-04T15:50:00-04:00;8.26380192289;undefined;6.37041118847;6.18859193662;5.8259275049;8.59717707394;undefined
2017-08-04T15:52:00-04:00;8.26104192238;undefined;6.40729397129;6.34001499471;5.97205344664;8.60000037387;undefined
2017-08-04T15:53:00-04:00;8.3164952729;undefined;6.44409270577;6.42923560674;5.90220650939;8.57103008206;undefined
2017-08-04T15:54:00-04:00;8.19082653588;undefined;6.44409270577;6.31571928756;5.92104201674;8.63322399752;undefined
2017-08-04T15:55:00-04:00;8.21503694169;undefined;6.40729397129;6.16313116774;5.96517091824;8.57272221504;undefined
2017-08-04T15:56:00-04:00;undefined;undefined;6.40729397129;undefined;undefined;8.57376074703;undefined
2017-08-04T15:57:00-04:00;undefined;undefined;6.40729397129;undefined;undefined;8.54354981994;undefined
2017-08-04T15:58:00-04:00;undefined;undefined;6.37041118847;undefined;undefined;8.60470118398;undefined
2017-08-04T15:59:00-04:00;undefined;undefined;6.40729397129;undefined;undefined;8.54349346459;undefined
2017-08-04T15:59:00-04:00;undefined;undefined;6.40729397129;undefined;undefined;undefined;undefined
